code,display
996.79,"ALTRE COMPLICAZIONI DA ALTRE PROTESI,IMPIANTI E INNESTI INTERNI"
996.8,COMPLICAZIONI DI TRAPIANTO DI ORGANO
996.80,COMPLICAZIONI DI TRAPIANTO D'ORGANO NON SPECIFICATE
996.81,COMPLICAZIONI DI TRAPIANTO DI RENE
996.82,COMPLICAZIONI DI TRAPIANTO DI FEGATO
996.83,COMPLICAZIONI DI TRAPIANTO DI CUORE
996.84,COMPLICAZIONI DI TRAPIANTO DI POLMONE
996.85,COMPLICAZIONI DI TRAPIANTO DI MIDOLLO OSSEO
996.86,COMPLICAZIONI DI TRAPIANTO DI PANCREAS
996.87,COMPLICAZIONI DI TRAPIANTO DI INTESTINO
996.89,COMPLICAZIONI DI ALTRI TRAPIANTI D'ORGANO SPECIFICATI
996.9,COMPLICAZIONI DI RIATTACCAMENTO DI ESTREMIT@ O PARTI DEL CORPO AMPUTATE
996.90,COMPLICAZIONI DI RIATTACCAMENTO DI ESTREMIT@ NON SPECIFICATE
996.91,COMPLICAZIONI DI RIATTACCAMENTO DELL'AVAMBRACCIO
996.92,COMPLICAZIONI DI RIATTACCAMENTO DELLA MANO
996.93,COMPLICAZIONI DI RIATTACCAMENTO DI UN DITO (O PIY DITA)
996.94,"COMPLICAZIONI DI RIATTACCAMENTO DI ESTREMIT@ SUPERIORI,ALTRE E NON SPECIFICATE"
996.95,COMPLICAZIONI DI RIATTACCAMENTO DEL PIEDE E DELLE DITA DEL PIEDE
996.96,"COMPLICAZIONI DI RIATTACCAMENTO DI ESTREMIT@ INFERIORI,ALTRE E NON SPECIFICATE"
996.99,COMPLICAZIONI DI RIATTACCAMENTO DI ALTRE SPECIFICATE PARTI DEL CORPO
997,ALTRE COMPLICAZIONI INTERESSANTI SISTEMI SPECIFICI DELL'ORGANISMO NON CLASSIFICATE ALTROVE
997.0,COMPLICAZIONI DEL SISTEMA NERVOSO CENTRALE NON CLASSIFICATE ALTROVE
997.00,"COMPLICAZIONI DEL SISTEMA NERVOSO,NON SPECIFICATE"
997.01,COMPLICAZIONI DEL SISTEMA NERVOSO CENTRALE
997.02,INFARTO O EMORRAGIA CEREBROVASCOLARE IATROGENA
997.09,ALTRE COMPLICAZIONI DEL SISTEMA NERVOSO
997.1,"COMPLICAZIONI CARDIACHE,NON CLASSIFICATE ALTROVE"
997.2,"COMPLICAZIONI VASCOLARI PERIFERICHE,NON CLASSIFICATE ALTROVE"
997.3,"COMPLICAZIONI RESPIRATORIE,NON CLASSIFICATE ALTROVE"
997.4,"COMPLICAZIONI GASTROINTESTINALI,NON CLASSIFICATE ALTROVE"
997.5,"COMPLICAZIONI URINARIE,NON CLASSIFICATE ALTROVE"
997.6,COMPLICAZIONI TARDIVE SU TRONCONE DI AMPUTAZIONE
997.60,COMPLICAZIONI TARDIVE NON SPECIFICATE SU TRONCONE DI AMPUTAZIONE
997.61,NEUROMA SU TRONCONE DI AMPUTAZIONE
997.62,INFEZIONE (CRONICA) SU TRONCONE DI AMPUTAZIONE
997.69,ALTRE COMPLICAZIONI TARDIVE SU TRONCONE DI AMPUTAZIONE
997.7,COMPLICAZIONI VASCOLARI DI ALTRI VASI SANGUIGNI
997.71,COMPLICAZIONI VASCOLARI DELL'ARTERIA MESENTERICA
997.72,COMPLICAZIONI VASCOLARI DELL'ARTERIA RENALE
997.79,COMPLICAZIONI VASCOLARI DI ALTRI VASI SANGUIGNI
997.9,"COMPLICAZIONI INTERESSANTI ALTRI SISTEMI SPECIFICATI DELL'ORGANISMO, NON CLASSIFICATE ALTROVE"
997.91,IPERTENSIONE
997.99,"ALTRE COMPLICAZIONI INTERESSANTI ALTRI SISTEMI SPECIFICATI DELL'ORGANISMO,NON CLASSIFICATE ALTROVE"
998,"ALTRE COMPLICAZIONI DI INTERVENTI, NON CLASSIFICATI ALTROVE"
998.0,"SHOCK POSTOPERATORIO,NON CLASSIFICATO ALTROVE"
998.1,"EMORRAGIA O EMATOMA COMPLICANTE UN INTERVENTO, NON CLASSIFICATI ALTROVE"
998.11,EMORRAGIA COMPLICANTE UN INTERVENTO
998.12,EMATOMA COMPLICANTE UN INTERVENTO
998.13,SIEROMA COMPLICANTE UN INTERVENTO
998.2,"PUNTURA O LACERAZIONE ACCIDENTALE DURANTE UN INTERVENTO,NON CLASSIFICATE ALTROVE"
998.3,"ROTTURA DI FERITA CHIRURGICA, NON CLASSIFICATA ALTROVE"
998.31,ROTTURA DI FERITA CHIRURGICA INTERNA
998.32,ROTTURA DI FERITA CHIRURGICA ESTERNA
998.4,"CORPO ESTRANEO LASCIATO ACCIDENTALMENTE DURANTE UN INTERVENTO,NON CLASSIFICATO ALTROVE"
998.5,"INFEZIONE POSTOPERATORIA, NON CLASSIFICATA ALTROVE"
998.51,SIEROMA INFETTO POSTOPERATORIO
998.59,ALTRA INFEZIONE POSTOPERATORIA
998.6,"FISTOLA POSTOPERATORIA PERSISTENTE,NON CLASSIFICATA ALTROVE"
998.7,"REAZIONE ACUTA A SOSTANZA ESTRANEA LASCIATA ACCIDENTALMENTE DURANTE UN INTERVENTO,NON CLASSIFICATA ALTROVE"
998.8,"ALTRE COMPLICAZIONI SPECIFICATE DI INTERVENTI, NON CLASSIFICATE ALTROVE"
998.81,ENFISEMA (SOTTOCUTANEO) (CHIRURGICO) DOVUTO AD INTERVENTO
998.82,FRAMMENTI INTRAOCULARI DI CATERATTA DURANTE UN INTERVENTO CHIRURGICO DI CATERATTA
998.83,FERITA CHIRURGICA NON CICATRIZZATA
998.89,ALTRE COMPLICAZIONI SPECIFICATE DI INTERVENTI NON CLASSIFICATE ALTROVE
998.9,"COMPLICAZIONI NON SPECIFICATE DI INTERVENTI,NON CLASSIFICATE ALTROVE"
999,COMPLICAZIONI DI CURE MEDICHE NON CLASSIFICATE ALTROVE
999.0,"VACCINO GENERALIZZATO COME COMPLICAZIONE DI CURE MEDICHE,NON CLASSIFICATE ALTROVE"
999.1,"EMBOLIA GASSOSA COME COMPLICAZIONE DI CURE MEDICHE,NON CLASSIFICATA ALTROVE"
999.2,"ALTRE COMPLICAZIONI VASCOLARI DI CURE MEDICHE,NON CLASSIFICATE ALTROVE"
999.3,"ALTRE INFEZIONI DA CURE MEDICHE,NON CLASSIFICATE ALTROVE"
999.4,"SHOCK ANAFILATTICO DA SIERO,NON CLASSIFICATO ALTROVE"
999.5,"ALTRE REAZIONI DA SIERO,NON CLASSIFICATE ALTROVE"
999.6,"REAZIONE DI INCOMPATIBILIT@ ABO,NON CLASSIFICATA ALTROVE"
999.7,"REAZIONE DI INCOMPATIBILIT@ RH,NON CLASSIFICATA ALTROVE"
999.8,"ALTRE REAZIONI TRASFUSIONALI,NON CLASSIFICATE ALTROVE"
999.9,"ALTRE E NON SPECIFICATE COMPLICAZIONI DI CURE MEDICHE,NON CLASSIFICATE ALTROVE"
V01,CONTATTO CON O ESPOSIZIONE A MALATTIE TRASMISSIBILI
V01.0,CONTATTO CON O ESPOSIZIONE A COLERA
V01.1,CONTATTO CON O ESPOSIZIONE A TUBERCOLOSI
V01.2,CONTATTO CON O ESPOSIZIONE A POLIOMIELITE
V01.3,CONTATTO CON O ESPOSIZIONE A VAIOLO
V01.4,CONTATTO CON O ESPOSIZIONE A ROSOLIA
V01.5,CONTATTO CON O ESPOSIZIONE A RABBIA
V01.6,CONTATTO CON O ESPOSIZIONE A MALATTIE VENEREE
V01.7,CONTATTO CON O ESPOSIZIONE AD ALTRE MALATTIE VIRALI
V01.71,CONTATTO CON O ESPOSIZIONE A VARICELLA
V01.79,CONTATTO CON O ESPOSIZIONE AD ALTRE MALATTIE VIRALI
V01.8,CONTATTO CON O ESPOSIZIONE AD ALTRE MALATTIE TRASMISSIBILI
V01.81,CONTATTO CON O ESPOSIZIONE AD ANTRACE
V01.82,ESPOSIZIONE A SARS-CORONAVIRUS ASSOCIATO
V01.83,CONTATTO CON O ESPOSIZIONE AD ESCHERICHIA COLI (E. COLI)
V01.84,CONTATTO CON O ESPOSIZIONE A MENINGOCOCCO
V01.89,CONTATTO CON O ESPOSIZIONE AD ALTRE MALATTIE TRASMISSIBILI
V01.9,CONTATTO CON O ESPOSIZIONE A MALATTIA TRASMISSIBILE NON SPECIFICATA
V02,PORTATORE O PORTATORE SOSPETTO DI MALATTIE INFETTIVE
V02.0,PORTATORE O PORTATORE SOSPETTO DI COLERA
V02.1,PORTATORE O PORTATORE SOSPETTO DI FEBBRE TIFOIDE
V02.2,PORTATORE O PORTATORE SOSPETTO DI AMEBIASI
V02.3,PORTATORE O PORTATORE SOSPETTO DI ALTRI PATOGENI GASTROINTESTINALI
V02.4,PORTATORE O PORTATORE SOSPETTO DI DIFTERITE
V02.5,PORTATORE O PORTATORE SOSPETTO DI ALTRE MALATTIE BATTERICHE SPECIFICATE
V02.51,PORTATORE O PORTATORE SOSPETTO DI STREPTOCOCCO GRUPPO B
V02.52,PORTATORE O PORTATORE SOSPETTO DI ALTRI STREPTOCOCCHI
V02.59,PORTATORE O PORTATORE SOSPETTO DI ALTRE MALATTIE BATTERICHE SPECIFICATE
V02.6,PORTATORE DI EPATITE VIRALE
V02.60,"PORTATORE DI EPATITE VIRALE,NON SPECIFICATA"
V02.61,PORTATORE DI EPATITE B
V02.62,PORTATORE DI EPATITE C
V02.69,PORTATORE DI ALTRE EPATITI VIRALI
V02.7,PORTATORE O PORTATORE SOSPETTO DI GONORREA
V02.8,PORTATORE O PORTATORE SOSPETTO DI ALTRE MALATTIE VENEREE
V02.9,PORTATORE O PORTATORE SOSPETTO DI ALTRO ORGANISMO INFETTIVO SPECIFICATO
V03,NECESSIT@ DI VACCINAZIONE CONTRO MALATTIE BATTERICHE
V03.0,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO IL SOLO COLERA
V03.1,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON VACCINO TIFOIDE-PARATIFOIDE (TAB)
V03.2,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON VACCINO TUBERCOLARE (BCG)
V03.3,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA PESTE
V03.4,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA TULAREMIA
V03.5,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA SOLA DIFTERITE
V03.6,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA SOLA PERTOSSE
V03.7,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON IL SOLO TOSSOIDE TETANICO
V03.8,ALTRE VACCINAZIONI SPECIFICATE CONTRO SINGOLE MALATTIE BATTERICHE
V03.81,"NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO HEMOPHILUS INFLUENZA,TIPO B [HIB]"
V03.82,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO STREPTOCOCCUS PNEUMONIAE [PNEUMOCOCCO]
V03.89,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO ALTRA MALATTIA DA BATTERIO SINGOLO SPECIFICATO
V03.9,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO MALATTIA DA BATTERIO SINGOLO NON SPECIFICATO
V04,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO ALCUNE MALATTIE VIRALI
V04.0,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA POLIOMIELITE
V04.1,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO IL VAIOLO
V04.2,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO IL SOLO MORBILLO
V04.3,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA SOLA ROSOLIA
V04.4,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA FEBBRE GIALLA
V04.5,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA RABBIA
V04.6,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO I SOLI ORECCHIONI
V04.7,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO IL RAFFREDDORE COMUNE
V04.8,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO L'INFLUENZA
V04.81,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO L'INFLUENZA
V04.82,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO IL VIRUS RESPIRATORIO SINCIZIALE (RSV)
V04.89,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO ALTRE PATOLOGIE VIRALI
V05,NECESSIT@ DI ALTRA VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO SINGOLE MALATTIE
V05.0,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO L'ENCEFALITE VIRALE TRASMESSA DA ARTROPODI
V05.1,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO ALTRE MALATTIE VIRALI TRASMESSE DA ARTROPODI
V05.2,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA LEISHMANIOSI
V05.3,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO L'EPATITE VIRALE
V05.4,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO LA VARICELLA
V05.8,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO ALTRA MALATTIA SPECIFICATA
V05.9,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO UNA SINGOLA MALATTIA NON SPECIFICATA
V06,NECESSIT@ DI VACCINAZIONE CON VACCINI COMBINATI CONTRO PIY MALATTIE
V06.0,NECESSIT@ DI VACCINAZIONE PROFILATTICA CONTRO IL COLERA CON VACCINO PER LA FEBBRE TIFOIDE-PARATIFOIDE [COLERA + TAB]
V06.1,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON VACCINO MISTO DIFTERITE-TETANO-PERTOSSE (DTP) (DTAP)
V06.2,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON DIFTERITE-TETANO-PERTOSSE E CON VACCINO PER LA FEBBRE TIFOIDE-PARATIFOIDE [DTP + TAB]
V06.3,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON DIFTERITE-TETANO-PERTOSSE E CON VACCINO PER LA POLIOMIELITE [DTP + POLIO]
V06.4,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON VACCINO MORBILLO-PAROTITE-ROSOLIA (MPR)
V06.5,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO TETANO E DIFTERITE (TD) (DT)
V06.6,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO STREPTOCOCCUS PNEUMONIAE ED INFLUENZA
V06.8,NECESSIT@ DI VACCINAZIONE E INOCULAZIONI PROFILATTICHE CONTRO ALTRE COMBINAZIONI DI MALATTIE
V06.9,NECESSIT@ DI VACCINAZIONE PROFILATTICA CON VACCINO MISTO NON SPECIFICATO
V07,NECESSITA' DI ISOLAMENTO E DI ALTRE MISURE PROFILATTICHE
V07.1,NECESSITA' DI DESENSIBILIZZAZIONE AD ALLERGENI
V07.2,NECESSITA' DI IMMUNOTERAPIA PROFILATTICA
V07.3,NECESSITA' DI ALTRA CHEMIOTERAPIA PROFILATTICA
V07.31,NECESSITA' DI SOMMINISTRAZIONE PROFILATTICA DI FLUORURO
V07.39,NECESSITA' DI ALTRA CHEMIOTERAPIA PROFILATTICA
V07.4,TERAPIA ORMONALE SOSTITUTIVA (POSTMENOPAUSA)
V07.8,NECESSITA' DI ALTRA MISURA PROFILATTICA SPECIFICATA
V07.9,NECESSITA' DI MISURA PROFILATTICA NON SPECIFICATA
V07.0,NECESSITA' DI ISOLAMENTO PER RISCHIO COLLEGATO A INFEZIONE DA SARS-COV-2
V07.00,NECESSITA' DI ISOLAMENTO PER RISCHIO COLLEGATO A INFEZIONE DA SARS-COV-2
V07.08,ALTRE NECESSITA' DI ISOLAMENTO
V08,STATO INFETTIVO ASINTOMATICO DA VIRUS DA IMMUNODEFICIENZA UMANA (HIV)
V09,INFEZIONE DA MICRORGANISMI RESISTENTI AI FARMACI
V09.0,INFEZIONE DA MICRORGANISMI RESISTENTI ALLA PENICILLINA
V09.1,INFEZIONE DA MICRORGANISMI RESISTENTI ALLE CEFALOSPORINE E AD ALTRI ANTIBIOTICI
V09.2,INFEZIONE DA MICRORGANISMI RESISTENTI AI MACROLIDI
V09.3,INFEZIONE DA MICRORGANISMI RESISTENTI ALLE TETRACICLINE
V09.4,INFEZIONE DA MICRORGANISMI RESISTENTI AGLI AMINOGLICOSIDI
V09.5,INFEZIONE DA MICROORGANISMI RESISTENTI A CHINOLONI E FLUOROCHINOLONI
V09.50,SENZA MENZIONE DI RESISTENZA A CHINOLONI E FLUOROCHINOLONI MULTIPLI
V09.51,CON RESISTENZA A CHINOLONI E FLUOROCHINOLONI MULTIPLI
V09.6,INFEZIONE DA MICROORGANISMI RESISTENTI A SULFAMIDICI
V09.7,INFEZIONE DA MICROORGANISMI RESISTENTI AD ALTRI AGENTI ANTIMICOBATTERICI SPECIFICI
V09.70,INFEZIONE DA MICROORGANISMI RESISTENTI AD ALTRI AGENTI ANTIMICOBATTERICI SPECIFICI SENZA MENZIONE DI RESISTENZA AD AGENTI ANTIMICOBATTERICI MULTIPLI
V09.71,INFEZIONE DA MICROORGANISMI RESISTENTI AD ALTRI AGENTI ANTIMICOBATTERICI SPECIFICI CON RESISTENZA AD AGENTI ANTIMICOBATTERICI MULTIPLI
V09.8,INFEZIONE DA MICROORGANISMI RESISTENTI AD ALTRI FARMACI SPECIFICATI
V09.80,INFEZIONE DA MICROORGANISMI RESISTENTI AD ALTRI FARMACI SPECIFICATI SENZA MENZIONE DI RESISTENZA A FARMACI MULTIPLI
V09.81,INFEZIONE DA MICROORGANISMI RESISTENTI AD ALTRI FARMACI SPECIFICATI CON RESISTENZA A FARMACI MULTIPLI
V09.9,"INFEZIONE DA MICROORGANISMI RESISTENTI AI FARMACI, NON SPECIFICATA"
V09.90,"INFEZIONE DA MICROORGANISMI RESISTENTI AI FARMACI,NON SPECIFICATA,SENZA MENZIONE DI RESISTENZA A FARMACI MULTIPLI"
V09.91,"INFEZIONE DA MICROORGANISMI RESISTENTI AI FARMACI,NON SPECIFICATA,CON RESISTENZA A FARMACI MULTIPLI"
V10,ANAMNESI PERSONALE DI TUMORE MALIGNO
V10.0,ANAMNESI PERSONALE DI TUMORE MALIGNO DEL TRATTO GASTROINTESTINALE
V10.00,ANAMNESI PERSONALE DI TUMORE MALIGNO DI SEDE NON SPECIFICATA DEL TRATTO GASTROINTESTINALE
V10.01,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA LINGUA
V10.02,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRE E NON SPECIFICATE SEDI DELLA CAVIT@ ORALE E DELLA FARINGE
V10.03,ANAMNESI PERSONALE DI TUMORE MALIGNO DELL'ESOFAGO
V10.04,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLO STOMACO
V10.05,ANAMNESI PERSONALE DI TUMORE MALIGNO DELL'INTESTINO CRASSO
V10.06,"ANAMNESI PERSONALE DI TUMORE MALIGNO DI RETTO,GIUNZIONE RETTOSIGMOIDEA E ANO"
V10.07,ANAMNESI PERSONALE DI TUMORE MALIGNO DEL FEGATO
V10.09,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRE SEDI DEL TRATTO GASTROINTESTINALE
V10.1,"ANAMNESI PERSONALE DI TUMORE MALIGNO DI TRACHEA, BRONCHI E POLMONI"
V10.11,ANAMNESI PERSONALE DI TUMORE MALIGNO DI BRONCHI E POLMONI
V10.12,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA TRACHEA
V10.2,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRI ORGANI RESPIRATORI E INTRATORACICI
V10.20,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ORGANO RESPIRATORIO NON SPECIFICATO
V10.21,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA LARINGE
V10.22,"ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA CAVIT@ NASALE,DELL'ORECCHIO MEDIO E DEI SENI PARANASALI"
V10.29,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRI ORGANI RESPIRATORI E INTRATORACICI
V10.3,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA MAMMELLA
V10.4,ANAMNESI PERSONALE DI TUMORE MALIGNO DEGLI ORGANI GENITALI
V10.40,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ORGANO GENITALE FEMMINILE NON SPECIFICATO
V10.41,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA CERVICE UTERINA
V10.42,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRE PARTI DELL'UTERO
V10.43,ANAMNESI PERSONALE DI TUMORE MALIGNO DELL'OVAIO
V10.44,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRI ORGANI GENITALI FEMMINILI
V10.45,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ORGANO GENITALE MASCHILE NON SPECIFICATO
V10.46,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA PROSTATA
V10.47,ANAMNESI PERSONALE DI TUMORE MALIGNO DEL TESTICOLO
V10.48,ANAMNESI PERSONALE DI TUMORE MALIGNO DELL'EPIDIDIMO
V10.49,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRI ORGANI GENITALI MASCHILI
V10.5,ANAMNESI PERSONALE DI TUMORE MALIGNO DEGLI ORGANI URINARI
V10.50,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ORGANO URINARIO NON SPECIFICATO
V10.51,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA VESCICA
V10.52,ANAMNESI PERSONALE DI TUMORE MALIGNO DEL RENE
V10.53,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA PELVI RENALE
V10.59,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRI ORGANI URINARI
V10.6,ANAMNESI PERSONALE DI LEUCEMIA
V10.60,ANAMNESI PERSONALE DI LEUCEMIA NON SPECIFICATA
V10.61,ANAMNESI PERSONALE DI LEUCEMIA LINFOIDE
V10.62,ANAMNESI PERSONALE DI LEUCEMIA MIELOIDE
V10.63,ANAMNESI PERSONALE DI LEUCEMIA MONOCITICA
V10.69,ANAMNESI PERSONALE DI ALTRA LEUCEMIA
V10.7,ANAMNESI PERSONALE DI ALTRI TUMORI LINFATICI E DEGLI ORGANI EMATOPOIETICI
V10.71,ANAMNESI PERSONALE DI LINFOSARCOMA E RETICOLOSARCOMA
V10.72,ANAMNESI PERSONALE DI MALATTIA DI HODGKIN
V10.79,ANAMNESI PERSONALE DI ALTRI TUMORI LINFATICI E DEGLI ORGANI EMATOPOIETICI
V10.8,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRE SEDI
V10.81,ANAMNESI PERSONALE DI TUMORE MALIGNO DELL'OSSO
V10.82,ANAMNESI PERSONALE DI MELANOMA MALIGNO DELLA PELLE
V10.83,ANAMNESI PERSONALE DI ALTRI TUMORI MALIGNI DELLA PELLE
V10.84,ANAMNESI PERSONALE DI TUMORE MALIGNO DELL'OCCHIO
V10.85,ANAMNESI PERSONALE DI TUMORE MALIGNO DEL CERVELLO
V10.86,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRE PARTI DEL SISTEMA NERVOSO
V10.87,ANAMNESI PERSONALE DI TUMORE MALIGNO DELLA TIROIDE
V10.88,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRE GHIANDOLE ENDOCRINE E DELLE STRUTTURE CORRELATE
V10.89,ANAMNESI PERSONALE DI TUMORE MALIGNO DI ALTRE SEDI
V10.9,ANAMNESI PERSONALE DI TUMORE MALIGNO NON SPECIFICATO
V11,ANAMNESI PERSONALE DI DISTURBO PSICHICO
V11.0,ANAMNESI PERSONALE DI SCHIZOFRENIA
V11.1,ANAMNESI PERSONALE DI DISTURBI AFFETTIVI
V11.2,ANAMNESI PERSONALE DI NEUROSI
V11.3,ANAMNESI PERSONALE DI ALCOOLISMO
V11.8,ANAMNESI PERSONALE DI ALTRI DISTURBI PSICHICI
V11.9,ANAMNESI PERSONALE DI DISTURBO PSICHICO NON SPECIFICATO
V12,ANAMNESI PERSONALE DI ALCUNE ALTRE MALATTIE
V12.0,ANAMNESI PERSONALE DI MALATTIA INFETTIVA E PARASSITARIA
V12.00,ANAMNESI PERSONALE DI MALATTIA INFETTIVA E PARASSITARIA NON SPECIFICATA
V12.01,ANAMNESI PERSONALE DI TUBERCOLOSI
V12.02,ANAMNESI PERSONALE DI POLIOMIELITE
V12.03,ANAMNESI PERSONALE DI MALARIA
V12.09,ANAMNESI PERSONALE DI ALTRA MALATTIA INFETTIVA E PARASSITARIA SPECIFICATA
V12.1,ANAMNESI PERSONALE DI CARENZA NUTRITIVA
V12.2,"ANAMNESI PERSONALE DI DISTURBI ENDOCRINI,METABOLICI E IMMUNITARI"
V12.3,ANAMNESI PERSONALE DI MALATTIE DEL SANGUE E DEGLI ORGANI EMATOPOIETICI
V12.4,ANAMNESI PERSONALE DI DISTURBI DEL SISTEMA NERVOSO E DEGLI ORGANI DI SENSO
V12.40,"ANAMNESI PERSONALE DI DISTURBI,NON SPECIFICATI,DEL SISTEMA NERVOSO E DEGLI ORGANI DI SENSO"
V12.41,ANAMNESI PERSONALE DI NEOPLASIA BENIGNA DEL CERVELLO
V12.42,ANAMNESI PERSONALE DI INFEZIONI DEL SISTEMA NERVOSO CENTRALE
V12.49,ANAMNESI PERSONALE DI ALTRI DISTURBI DEL SISTEMA NERVOSO E DEGLI ORGANI DI SENSO
V12.5,ANAMNESI PERSONALE DI MALATTIE DELL'APPARATO CIRCOLATORIO
V12.50,ANAMNESI PERSONALE DI MALATTIA DELL'APPARATO CIRCOLATORIO NON SPECIFICATA
V12.51,ANAMNESI PERSONALE DI TROMBOSI VENOSA ED EMBOLIA
V12.52,ANAMNESI PERSONALE DI TROMBOFLEBITE
V12.59,"ANAMNESI PERSONALE DI ALTRE MALATTIE DELL'APPARATO CIRCOLATORIO,NON CLASSIFICATE ALTROVE"
V12.6,ANAMNESI PERSONALE DI MALATTIE DELL'APPARATO RESPIRATORIO
V12.60,ANAMNESI PERSONALE DI MALATTIA NON SPECIFICATA DEL SISTEMA RESPIRATORIO
V12.61,ANAMNESI PERSONALE DI POLMONITE (RICORRENTE)
V12.69,ANAMNESI PERSONALE DI ALTRE PATOLOGIE DEL SISTEMA RESPIRATORIO
V12.7,ANAMNESI PERSONALE DI MALATTIE DELL'APPARATO DIGERENTE
V12.70,ANAMNESI PERSONALE DI MALATTIA NON SPECIFICATA DELL'APPARATO DIGERENTE
V12.71,ANAMNESI PERSONALE DI ULCERA PEPTICA
V12.72,ANAMNESI PERSONALE DI POLIPI DEL COLON
V12.79,ANAMNESI PERSONALE DI ALTRE MALATTIE SPECIFICATE DELL'APPARATO DIGERENTE
V13,ANAMNESI PERSONALE DI ALTRE MALATTIE
V13.0,ANAMNESI PERSONALE DI DISTURBI DELL'APPARATO URINARIO
